model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
1475,5.8,5.79026,0,3.83652,3.32324,2.55872,413100,0.878098,4.80729,180130,0.769551,0.133805,0.00534422,0,,,,,,,,,,,,,,,
1502,5.8,5.79024,0,3.78641,3.29237,2.52785,613814,0.882876,4.94585,180242,0.738315,0.128218,0.00364947,0,,,,,,,,,,,,,,,
1532,5.8,5.79022,0,3.73506,3.25797,2.49346,926038,0.888004,5.10488,180150,0.706805,0.122267,0.00248749,0,,,,,,,,,,,,,,,
1571,5.8,5.7902,0,3.68423,3.20075,2.43624,1.24571e+06,0.94169,6.55925,100157,0.853545,0.137676,0.0149918,130.582,1.83245,0.0378696,9539.65,1.58914e+08,2.23951e+08,6.50375e+07,6.50375e+07,0.00722406,77,1.24571e+06,1.82557e+06,8.6531e-05,6.14016e-05,0.000211432,0.000211432
1658,5.8,5.79016,2.05829e-37,3.63407,3.25952,2.49501,2.12304e+08,0.994691,67.65,100015,0.792259,1.62646,0.0110532,148646,1.11432,0.0233182,1428.25,7.32359e+10,7.45403e+10,1.30438e+09,1.30438e+09,0.00289554,422,2.12304e+08,6.53187e+08,1.87763e-07,1.84477e-07,1.05422e-05,1.05422e-05
2178,5.8,5.73458,0,3.6851,3.50212,2.74179,1.20585e+06,0.843714,4.08042,181101,0.597745,0.17312,0.0021523,0,,,,,,,,,,,,,,,
2208,5.8,5.73244,0,3.73542,3.52776,2.7676,770007,0.838446,3.98872,181188,0.624949,0.17959,0.00312294,0,,,,,,,,,,,,,,,
2274,5.8,5.72782,0,3.78659,3.5537,2.79389,531656,0.832655,3.89562,181568,0.663396,0.186346,0.00439833,0,,,,,,,,,,,,,,,
2315,5.8,5.72358,0,3.73459,3.54378,2.78429,766818,0.834684,3.9283,181554,0.618231,0.1838,0.00313831,0,,,,,,,,,,,,,,,
2374,5.8,5.72251,0,3.7853,3.57811,2.8187,526346,0.827036,3.80852,181579,0.654394,0.192888,0.00446581,0,,,,,,,,,,,,,,,
2424,5.8,5.72058,0,3.73457,3.54874,2.78947,765443,0.833555,3.90981,181527,0.616246,0.185132,0.00316021,0,,,,,,,,,,,,,,,
2450,5.8,5.71995,0,3.68324,3.52936,2.77015,1.20235e+06,0.837548,3.97571,181544,0.584929,0.180061,0.00218535,0,,,,,,,,,,,,,,,
2508,5.8,5.71908,0,3.63292,3.44359,2.68444,3.08728e+07,0.982683,20.6142,100028,0.762492,0.766315,0.0118331,9950.95,1.67335,0.035044,3102.49,1.91598e+10,1.97437e+10,5.83846e+08,5.83846e+08,0.0030125,345,3.08728e+07,9.91614e+07,7.17699e-07,6.96476e-07,2.35524e-05,2.35524e-05
785,6,5.99989,0.738886,4.32103,3.04202,2.26206,6781.35,0.917285,6.34099,178629,0.979559,0.0891388,0.296977,0,,,,,,,,,,,,,,,
813,6,5.99914,0.687906,4.31068,3.07099,2.29108,7452.95,0.914133,6.17,178641,0.97774,0.0927299,0.27091,0,,,,,,,,,,,,,,,
831,6,5.99838,0.637951,4.30672,3.1012,2.32135,7683.91,0.910744,5.9969,178449,0.976488,0.0966324,0.263146,0,,,,,,,,,,,,,,,
847,6,5.99762,0.588813,4.30307,3.13019,2.3504,8058.08,0.907218,5.83573,179152,0.975109,0.10054,0.25068,0,,,,,,,,,,,,,,,
863,6,5.99678,0.535742,4.29865,3.16044,2.38071,8373.49,0.903474,5.67241,179318,0.973619,0.104791,0.240411,0,,,,,,,,,,,,,,,
877,6,5.99598,0.486192,4.29385,3.18767,2.40799,8772.35,0.89997,5.52967,179480,0.972059,0.108778,0.229825,0,,,,,,,,,,,,,,,
890,6,5.9952,0.43752,4.28841,3.21339,2.43377,9150.43,0.896583,5.39827,179378,0.970447,0.112687,0.21988,0,,,,,,,,,,,,,,,
903,6,5.99437,0.386437,4.28183,3.23921,2.45964,9798.63,0.892927,5.26979,179965,0.96844,0.116757,0.204776,0,,,,,,,,,,,,,,,
915,6,5.99359,0.337195,4.27458,3.26293,2.48343,10587.2,0.889507,5.15476,180236,0.966253,0.120638,0.191121,0,,,,,,,,,,,,,,,
927,6,5.99279,0.286277,4.26609,3.28627,2.50682,11248.5,0.886173,5.04409,179817,0.963976,0.124581,0.179439,0,,,,,,,,,,,,,,,
938,6,5.99206,0.238465,4.25714,3.307,2.5276,12257.4,0.882958,4.94799,180194,0.961384,0.128197,0.164575,0,,,,,,,,,,,,,,,
950,6,5.99128,0.185391,4.2461,3.32873,2.54939,13506,0.879557,4.84931,180274,0.95823,0.132104,0.149342,0,,,,,,,,,,,,,,,
961,6,5.99059,0.135807,4.23492,3.34791,2.56862,14942.3,0.87644,4.76397,180465,0.954907,0.135656,0.135025,0,,,,,,,,,,,,,,,
972,6,5.98991,0.084499,4.22332,3.36706,2.58782,16586.4,0.873307,4.68047,180416,0.951239,0.139304,0.122434,0,,,,,,,,,,,,,,,
981,6,5.98931,0.0359869,4.21639,3.38667,2.60747,17690.1,0.869932,4.59658,180666,0.948353,0.143139,0.114838,0,,,,,,,,,,,,,,,
996,6,5.98887,0.000875593,4.25402,3.43789,2.65872,12583.9,0.860916,4.38527,180493,0.953746,0.153663,0.161274,0,,,,,,,,,,,,,,,
1276,6,5.98882,2.65359e-26,4.20311,3.46615,2.68698,19735.3,0.855545,4.27329,180792,0.939408,0.159808,0.10324,0,,,,,,,,,,,,,,,
1308,6,5.98879,0,4.15155,3.48775,2.70859,31111.6,0.851187,4.18973,181348,0.921351,0.164675,0.0658348,0,,,,,,,,,,,,,,,
1335,6,5.98876,0,4.10051,3.48692,2.70776,47128.2,0.851641,4.19276,180435,0.902187,0.16448,0.0438966,0,,,,,,,,,,,,,,,
1360,6,5.98874,0,4.04856,3.47541,2.69625,74059.3,0.853657,4.23724,181142,0.879188,0.161876,0.0281447,0,,,,,,,,,,,,,,,
1383,6,5.98872,0,3.99706,3.45699,2.67784,113129,0.85721,4.30917,181009,0.853986,0.157791,0.0186261,0,,,,,,,,,,,,,,,
1405,6,5.98868,0,3.94489,3.43333,2.65418,170873,0.861693,4.40337,180637,0.826392,0.152691,0.0124164,0,,,,,,,,,,,,,,,
1426,6,5.98864,0,3.89398,3.40677,2.62762,262038,0.866331,4.51202,181047,0.797219,0.147177,0.00826285,0,,,,,,,,,,,,,,,
1449,6,5.98862,0,3.84203,3.37735,2.5982,392241,0.871502,4.63541,180594,0.767285,0.1413,0.00559047,0,,,,,,,,,,,,,,,
1476,6,5.98859,0,3.79104,3.34687,2.56772,584412,0.876638,4.76698,180115,0.735123,0.135464,0.00385385,0,,,,,,,,,,,,,,,
1505,6,5.98858,0,3.74089,3.31433,2.53519,864529,0.88178,4.9113,179945,0.703576,0.129495,0.00266225,0,,,,,,,,,,,,,,,
1540,6,5.98856,0,3.69062,3.26784,2.4887,1.62453e+06,0.888826,5.12753,179555,0.702283,0.121461,0.00169815,0,,,,,,,,,,,,,,,
1618,6,5.98851,0,3.6405,3.2428,2.46366,1.52551e+08,0.994048,60.1407,100144,0.806851,1.34457,0.0112351,99692,1.16607,0.024376,1530.23,6.49021e+10,6.59221e+10,1.02007e+09,1.02007e+09,0.00335065,405,1.52551e+08,4.82726e+08,2.11873e-07,2.08594e-07,1.34805e-05,1.34805e-05
2155,6,5.92568,0,3.69104,3.55554,2.78098,1.08993e+06,0.83537,3.93745,181191,0.588231,0.18283,0.00234222,0,,,,,,,,,,,,,,,
2187,6,5.92297,0,3.74221,3.57521,2.80085,722510,0.831092,3.86978,181364,0.624057,0.1881,0.00331954,0,,,,,,,,,,,,,,,
2229,6,5.92009,0,3.79224,3.59657,2.82242,498837,0.826375,3.7958,181095,0.664347,0.193899,0.00467477,0,,,,,,,,,,,,,,,
2320,6,5.91265,0,3.74056,3.59579,2.82219,715017,0.82623,3.79513,181342,0.615556,0.193761,0.00336243,0,,,,,,,,,,,,,,,
2345,6,5.9117,0,3.68908,3.57926,2.80573,1.07478e+06,0.829941,3.84922,180952,0.578205,0.189214,0.00239484,0,,,,,,,,,,,,,,,
2392,6,5.91062,0,3.63854,3.50672,2.73326,1.02813e+07,0.968275,11.5097,100170,0.764996,0.478778,0.0122994,2179.46,2.01613,0.0420833,4717.36,8.01111e+09,8.3586e+09,3.47487e+08,3.47487e+08,0.00336162,326,1.02813e+07,3.32291e+07,1.71649e-06,1.64513e-06,3.95727e-05,3.95727e-05
800,6.5,6.49985,0.738841,4.33945,3.1573,2.34257,5778.54,0.908176,5.87866,178994,0.980102,0.0994718,0.348287,0,,,,,,,,,,,,,,,
833,6.5,6.49876,0.687221,4.32915,3.18696,2.37231,6405.63,0.904517,5.71721,179339,0.978256,0.103596,0.315213,0,,,,,,,,,,,,,,,
855,6.5,6.4977,0.638588,4.32541,3.21648,2.4019,6557.18,0.900828,5.56117,179081,0.977097,0.107874,0.30726,0,,,,,,,,,,,,,,,
876,6.5,6.49654,0.586619,4.32164,3.24723,2.43272,6865.42,0.896695,5.40366,179543,0.975692,0.112528,0.294195,0,,,,,,,,,,,,,,,
894,6.5,6.49544,0.538202,4.3177,3.27492,2.46049,7124.2,0.892853,5.26579,179761,0.974345,0.116897,0.282933,0,,,,,,,,,,,,,,,
911,6.5,6.4943,0.488753,4.31304,3.30225,2.4879,7423.76,0.888931,5.1334,179896,0.972857,0.121382,0.27095,0,,,,,,,,,,,,,,,
927,6.5,6.49314,0.438945,4.30759,3.32875,2.51448,7782.32,0.885049,5.00844,179740,0.971211,0.125902,0.259569,0,,,,,,,,,,,,,,,
943,6.5,6.49191,0.38578,4.30084,3.35581,2.54162,8347.01,0.880771,4.88432,180301,0.969165,0.130699,0.241555,0,,,,,,,,,,,,,,,
957,6.5,6.49076,0.336163,4.29361,3.37992,2.56581,8967.48,0.876837,4.7764,180712,0.967043,0.135132,0.224678,0,,,,,,,,,,,,,,,
970,6.5,6.48966,0.287434,4.28558,3.40252,2.58847,9529.44,0.873225,4.67763,180308,0.964872,0.139428,0.211706,0,,,,,,,,,,,,,,,
983,6.5,6.48853,0.236418,4.27611,3.42495,2.61099,10378.1,0.869389,4.58172,180445,0.962201,0.143835,0.194445,0,,,,,,,,,,,,,,,
995,6.5,6.48748,0.187561,4.26604,3.44533,2.63144,11476.9,0.865674,4.49642,181019,0.95922,0.147964,0.175781,0,,,,,,,,,,,,,,,
1007,6.5,6.48645,0.137088,4.25475,3.46535,2.65152,12622.7,0.862108,4.41433,180905,0.955959,0.152138,0.159958,0,,,,,,,,,,,,,,,
1018,6.5,6.48551,0.0887214,4.24379,3.48386,2.6701,13969,0.858664,4.33988,181008,0.952499,0.156109,0.145278,0,,,,,,,,,,,,,,,
1028,6.5,6.48459,0.0383811,4.23589,3.50427,2.69057,14947.7,0.85473,4.25928,181209,0.94945,0.160604,0.135278,0,,,,,,,,,,,,,,,
1045,6.5,6.4839,0.000906897,4.27236,3.5544,2.74074,10834.7,0.844752,4.06869,181253,0.954413,0.172206,0.187106,0,,,,,,,,,,,,,,,
1371,6.5,6.48383,2.5226e-29,4.22132,3.58146,2.76781,16779.2,0.839145,3.96961,181061,0.940478,0.178815,0.120995,0,,,,,,,,,,,,,,,
1403,6.5,6.48379,0,4.1696,3.60465,2.79101,26419.2,0.834032,3.88683,181285,0.922498,0.184693,0.0776701,0,,,,,,,,,,,,,,,
1430,6.5,6.48375,3.60333e-41,4.11845,3.60545,2.79181,40534.1,0.833909,3.88393,181129,0.903058,0.184896,0.0507982,0,,,,,,,,,,,,,,,
1455,6.5,6.48373,0,4.06649,3.59575,2.78211,63254.2,0.835898,3.91828,181505,0.880136,0.182413,0.0328302,0,,,,,,,,,,,,,,,
1478,6.5,6.48371,0,4.01506,3.57935,2.76571,95692.1,0.839632,3.97714,180943,0.854986,0.17829,0.0219688,0,,,,,,,,,,,,,,,
1500,6.5,6.48366,3.43255e-40,3.9629,3.5579,2.74426,147220,0.844097,4.05559,181035,0.826018,0.173047,0.0145254,0,,,,,,,,,,,,,,,
1521,6.5,6.48362,0,3.91111,3.53324,2.7196,222059,0.849128,4.14764,180934,0.795829,0.167207,0.00973585,0,,,,,,,,,,,,,,,
1542,6.5,6.48359,0,3.86066,3.50693,2.69329,329477,0.854308,4.24817,180800,0.765748,0.161193,0.0066295,0,,,,,,,,,,,,,,,
1567,6.5,6.48356,0,3.81004,3.47901,2.66537,488362,0.859633,4.35765,180539,0.733036,0.155054,0.0045683,0,,,,,,,,,,,,,,,
1595,6.5,6.48354,0,3.75976,3.44904,2.63541,730139,0.864893,4.47821,181009,0.698315,0.148725,0.00313124,0,,,,,,,,,,,,,,,
1626,6.5,6.48352,0,3.7084,3.41284,2.59921,1.09982e+06,0.871354,4.62757,179999,0.669611,0.141405,0.00217624,0,,,,,,,,,,,,,,,
1680,6.5,6.48348,0,3.65824,3.31068,2.49705,1.47255e+07,0.980805,18.6144,100221,0.828773,0.449169,0.0124786,4487.96,1.75379,0.0365307,3281.12,7.76116e+09,8.04013e+09,2.78976e+08,2.78976e+08,0.00520251,255,1.47255e+07,4.5388e+07,1.77177e-06,1.71029e-06,4.9291e-05,4.9291e-05
1779,6.5,6.48332,0,3.60814,3.59822,2.7846,1.24706e+08,0.989528,33.8839,100142,0.719806,1.58673,0.0104786,54489.4,1.37173,0.0286352,2288.63,5.78871e+10,5.95169e+10,1.62974e+09,1.62974e+09,0.00166047,446,1.24706e+08,3.96164e+08,2.37548e-07,2.31043e-07,8.43752e-06,8.43752e-06
2230,6.5,6.39995,0,3.65906,3.66397,2.85597,1.71719e+06,0.817965,3.67375,180792,0.571019,0.202744,0.00187011,0,,,,,,,,,,,,,,,
2261,6.5,6.39915,0,3.71011,3.68136,2.87341,870739,0.81377,3.6208,181395,0.579672,0.208001,0.00286075,0,,,,,,,,,,,,,,,
2294,6.5,6.39639,0,3.76024,3.69492,2.88716,606904,0.810463,3.57818,181481,0.621849,0.212166,0.00393601,0,,,,,,,,,,,,,,,
2356,6.5,6.38995,0,3.81207,3.72626,2.91894,413258,0.802454,3.47757,181238,0.661048,0.221851,0.00564798,0,,,,,,,,,,,,,,,
2400,6.5,6.38447,4.60957e-33,3.76172,3.71375,2.9068,588466,0.805553,3.51494,181210,0.616728,0.218057,0.00408386,0,,,,,,,,,,,,,,,
2425,6.5,6.38281,0,3.7109,3.70373,2.8969,841064,0.807911,3.54425,181218,0.572175,0.214919,0.00297068,0,,,,,,,,,,,,,,,
2455,6.5,6.38103,0,3.66016,3.67605,2.86934,1.61063e+06,0.814395,3.62847,181288,0.562013,0.206495,0.00192616,0,,,,,,,,,,,,,,,
2547,6.5,6.37852,0,3.61007,3.64156,2.83502,6.13999e+07,0.984394,22.8328,100138,0.713644,1.20067,0.0108933,20683.8,1.57608,0.0330023,2968.5,4.22143e+10,4.338e+10,1.16565e+09,1.16565e+09,0.00179005,449,6.13999e+07,2.05e+08,3.25742e-07,3.16989e-07,1.17968e-05,1.17968e-05
814,7,6.9998,0.738814,4.35622,3.26284,2.41593,4983.82,0.898989,5.48885,179183,0.980589,0.109967,0.404125,0,,,,,,,,,,,,,,,
853,7,6.9983,0.687812,4.34606,3.29236,2.44554,5520.37,0.894924,5.33951,179722,0.978794,0.114524,0.364413,0,,,,,,,,,,,,,,,
881,7,6.9968,0.638468,4.34236,3.32238,2.47566,5774.83,0.890619,5.19203,180243,0.977514,0.119357,0.34856,0,,,,,,,,,,,,,,,
906,7,6.99527,0.588948,4.33886,3.35175,2.50513,5918.97,0.886396,5.05209,179959,0.976311,0.124294,0.340727,0,,,,,,,,,,,,,,,
930,7,6.99362,0.536877,4.3347,3.38162,2.53509,6149.07,0.88182,4.91386,180142,0.974897,0.129529,0.327369,0,,,,,,,,,,,,,,,
951,7,6.99203,0.487556,4.3301,3.40894,2.56252,6419.57,0.877454,4.79094,180349,0.973418,0.13452,0.313115,0,,,,,,,,,,,,,,,
971,7,6.99038,0.436776,4.32458,3.43605,2.58973,6718.29,0.873026,4.67222,180272,0.971777,0.139669,0.299187,0,,,,,,,,,,,,,,,
989,7,6.98877,0.387166,4.31835,3.46144,2.61522,7203.23,0.868563,4.56397,180816,0.969859,0.144682,0.279792,0,,,,,,,,,,,,,,,
1006,7,6.98712,0.336359,4.31103,3.48635,2.64023,7689.14,0.864148,4.46033,180889,0.96778,0.149778,0.262205,0,,,,,,,,,,,,,,,
1021,7,6.98559,0.288163,4.30316,3.50894,2.66292,8184.65,0.860116,4.36847,180595,0.965638,0.15456,0.246743,0,,,,,,,,,,,,,,,
1036,7,6.98398,0.236752,4.29369,3.53186,2.68594,8945.85,0.855645,4.27734,181108,0.962947,0.159574,0.224524,0,,,,,,,,,,,,,,,
1050,7,6.98245,0.185915,4.28324,3.55341,2.70758,9777.49,0.851485,4.19356,181027,0.960023,0.164442,0.205578,0,,,,,,,,,,,,,,,
1063,7,6.98101,0.136039,4.27209,3.57355,2.72781,10905,0.847361,4.11692,181335,0.956658,0.169134,0.185395,0,,,,,,,,,,,,,,,
1075,7,6.97966,0.0871652,4.26101,3.59266,2.747,11885.9,0.84359,4.0455,180868,0.953355,0.17371,0.170535,0,,,,,,,,,,,,,,,
1086,7,6.9783,0.0351429,4.25326,3.61428,2.76871,12802.2,0.838889,3.96638,181243,0.95019,0.179043,0.158358,0,,,,,,,,,,,,,,,
1109,7,6.97741,0.000980487,4.28828,3.66039,2.81488,9321.29,0.828751,3.80346,181090,0.955069,0.190945,0.217239,0,,,,,,,,,,,,,,,
1452,7,6.97731,1.86294e-32,4.23796,3.68593,2.84042,14518.3,0.822759,3.71636,181246,0.941411,0.197875,0.140121,0,,,,,,,,,,,,,,,
1484,7,6.97725,0,4.1865,3.71081,2.86531,22546.6,0.816829,3.63349,181117,0.923767,0.204871,0.0908797,0,,,,,,,,,,,,,,,
1511,7,6.9772,0,4.13592,3.71331,2.86781,34918,0.816101,3.62528,181388,0.904308,0.205588,0.059115,0,,,,,,,,,,,,,,,
1536,7,6.97717,0,4.08445,3.70553,2.86003,53788.8,0.818015,3.6509,181350,0.881841,0.203367,0.0387343,0,,,,,,,,,,,,,,,
1559,7,6.97716,5.70229e-40,4.03356,3.69125,2.84575,82216.1,0.821387,3.69841,181503,0.856424,0.199351,0.0256036,0,,,,,,,,,,,,,,,
1581,7,6.97711,0,3.98182,3.67205,2.82656,123345,0.826088,3.76323,181014,0.828075,0.194074,0.0172129,0,,,,,,,,,,,,,,,
1602,7,6.97706,0,3.92982,3.64947,2.80397,189034,0.831121,3.84115,181318,0.796086,0.188056,0.0114498,0,,,,,,,,,,,,,,,
1623,7,6.97702,0,3.8778,3.62447,2.77898,282251,0.836775,3.92911,180914,0.764079,0.181603,0.00777558,0,,,,,,,,,,,,,,,
1646,7,6.97699,0,3.82684,3.59827,2.75278,423423,0.842273,4.02354,181074,0.730019,0.175085,0.00530573,0,,,,,,,,,,,,,,,
1673,7,6.97696,0,3.77636,3.57032,2.72483,620607,0.848025,4.12649,180879,0.694996,0.168376,0.00369548,0,,,,,,,,,,,,,,,
1702,7,6.97693,0,3.72618,3.53839,2.69291,922222,0.854154,4.24687,181084,0.660699,0.161016,0.00256268,0,,,,,,,,,,,,,,,
1738,7,6.9769,0,3.6755,3.48443,2.63894,1.8955e+06,0.864383,4.46367,180577,0.667846,0.149384,0.00159187,0,,,,,,,,,,,,,,,
1820,7,6.97684,4.22277e-38,3.62511,3.50799,2.66251,8.96729e+07,0.989723,34.5274,100006,0.771778,1.22085,0.0107241,39859,1.3695,0.0286073,2249.75,5.86481e+10,5.97501e+10,1.10201e+09,1.10201e+09,0.00231783,441,8.96729e+07,2.99736e+08,2.34466e-07,2.30142e-07,1.24781e-05,1.24781e-05
2327,7,6.86489,0,3.67516,3.78758,2.94913,1.09688e+06,0.793613,3.37621,181205,0.534164,0.230886,0.00245345,0,,,,,,,,,,,,,,,
2354,7,6.86432,0,3.72644,3.79675,2.95833,727371,0.791444,3.35284,181288,0.573778,0.234202,0.00340293,0,,,,,,,,,,,,,,,
2387,7,6.86174,0,3.77709,3.80445,2.9662,514778,0.789469,3.33105,181207,0.620221,0.236935,0.00465299,0,,,,,,,,,,,,,,,
2454,7,6.85042,0,3.82735,3.83398,2.99645,355147,0.780946,3.24179,181038,0.658578,0.247219,0.00658343,0,,,,,,,,,,,,,,,
2485,7,6.84642,0,3.77733,3.82116,2.98388,506792,0.784284,3.27794,181448,0.613956,0.242846,0.00473034,0,,,,,,,,,,,,,,,
2507,7,6.84478,0,3.72716,3.8093,2.97212,710217,0.787627,3.31108,181141,0.569523,0.23875,0.00348964,0,,,,,,,,,,,,,,,
2532,7,6.84366,0,3.67542,3.79195,2.95484,1.07763e+06,0.792004,3.35857,181220,0.53217,0.232731,0.00247696,0,,,,,,,,,,,,,,,
2582,7,6.84231,0,3.62522,3.70907,2.87204,9.41624e+06,0.959298,9.11859,100183,0.736373,0.522063,0.0117338,1646.94,2.13419,0.0444722,5717.43,1.03952e+10,1.08434e+10,4.48222e+08,4.48222e+08,0.00242372,339,9.41624e+06,3.25976e+07,1.32282e-06,1.26814e-06,3.0679e-05,3.0679e-05
827,7.5,7.49973,0.738714,4.37152,3.36007,2.4832,4411.2,0.88958,5.15585,180039,0.980951,0.120601,0.455083,0,,,,,,,,,,,,,,,
873,7.5,7.49773,0.688538,4.36156,3.38927,2.51252,4819.17,0.885287,5.01759,179992,0.979272,0.125564,0.417086,0,,,,,,,,,,,,,,,
909,7.5,7.49565,0.637715,4.35783,3.42023,2.5436,5035.25,0.880428,4.8754,180450,0.977989,0.131057,0.399459,0,,,,,,,,,,,,,,,
940,7.5,7.49359,0.588753,4.35443,3.44929,2.57278,5164.44,0.87572,4.74568,180640,0.976811,0.136435,0.386239,0,,,,,,,,,,,,,,,
969,7.5,7.49142,0.53838,4.35047,3.47824,2.60185,5357.11,0.870911,4.62038,180575,0.975464,0.14203,0.37405,0,,,,,,,,,,,,,,,
995,7.5,7.48925,0.488897,4.34593,3.50575,2.62949,5578.48,0.866172,4.50448,180459,0.97402,0.147566,0.360828,0,,,,,,,,,,,,,,,
1020,7.5,7.48696,0.437178,4.34038,3.53349,2.65736,5908.78,0.861079,4.3908,180788,0.97229,0.153376,0.34127,0,,,,,,,,,,,,,,,
1042,7.5,7.48476,0.387459,4.33419,3.55909,2.68309,6251.45,0.856214,4.28857,181029,0.970486,0.158946,0.321618,0,,,,,,,,,,,,,,,
1062,7.5,7.48258,0.338222,4.32717,3.58341,2.70754,6685.43,0.851454,4.1938,181161,0.968464,0.164437,0.301737,0,,,,,,,,,,,,,,,
1081,7.5,7.48034,0.287048,4.31885,3.60762,2.73188,7119.49,0.846687,4.10163,180878,0.966237,0.170093,0.282768,0,,,,,,,,,,,,,,,
1098,7.5,7.4782,0.23691,4.30964,3.63022,2.7546,7758.84,0.841915,4.01762,181128,0.963636,0.175559,0.259551,0,,,,,,,,,,,,,,,
1114,7.5,7.47607,0.185702,4.29913,3.65224,2.77674,8508.34,0.837259,3.93752,180979,0.960679,0.181057,0.237922,0,,,,,,,,,,,,,,,
1128,7.5,7.47414,0.137498,4.28834,3.67205,2.79667,9364.77,0.832798,3.86684,181222,0.95754,0.186157,0.215522,0,,,,,,,,,,,,,,,
1142,7.5,7.47216,0.0854777,4.27649,3.69278,2.81751,10366.3,0.828121,3.79437,181161,0.953916,0.191647,0.195002,0,,,,,,,,,,,,,,,
1153,7.5,7.47043,0.0378735,4.26896,3.71269,2.83753,11152.6,0.823308,3.72609,181574,0.950912,0.197075,0.18123,0,,,,,,,,,,,,,,,
1170,7.5,7.46909,0.000883654,4.30435,3.75983,2.88475,8061.88,0.811952,3.57009,181244,0.955739,0.210512,0.250566,0,,,,,,,,,,,,,,,
1504,7.5,7.46896,3.60265e-35,4.25366,3.78048,2.9054,12506,0.806793,3.50396,181009,0.942608,0.216676,0.162459,0,,,,,,,,,,,,,,,
1536,7.5,7.46889,0,4.20225,3.80737,2.93229,19527.8,0.799642,3.41978,181147,0.924951,0.224977,0.104722,0,,,,,,,,,,,,,,,
1563,7.5,7.46884,0,4.15185,3.81161,2.93654,30172.7,0.79839,3.40667,181369,0.905624,0.226318,0.0682941,0,,,,,,,,,,,,,,,
1588,7.5,7.4688,1.86222e-40,4.1007,3.8056,2.93053,46001.2,0.800038,3.42511,181282,0.883526,0.224416,0.0448908,0,,,,,,,,,,,,,,,
1611,7.5,7.46878,0,4.04999,3.7931,2.91803,69880.7,0.803411,3.46404,181170,0.858342,0.22053,0.029899,0,,,,,,,,,,,,,,,
1633,7.5,7.46874,0,3.99852,3.7758,2.90073,106014,0.807948,3.51867,181090,0.829475,0.215257,0.0199697,0,,,,,,,,,,,,,,,
1654,7.5,7.46868,0,3.94668,3.75513,2.88006,163282,0.812905,3.58508,181729,0.796562,0.209128,0.0132214,0,,,,,,,,,,,,,,,
1674,7.5,7.46863,0,3.89621,3.73278,2.85771,239708,0.818576,3.65822,181293,0.764391,0.202692,0.00911772,0,,,,,,,,,,,,,,,
1695,7.5,7.46859,0,3.84561,3.70856,2.8335,353988,0.824413,3.73902,181059,0.730854,0.195937,0.00629498,0,,,,,,,,,,,,,,,
1721,7.5,7.46855,0,3.79401,3.68201,2.80695,524079,0.830558,3.82946,180829,0.69413,0.188779,0.00436385,0,,,,,,,,,,,,,,,
1749,7.5,7.46852,0,3.7433,3.65231,2.77725,770736,0.836975,3.93271,180961,0.657641,0.181064,0.00303772,0,,,,,,,,,,,,,,,
1780,7.5,7.46849,0,3.69233,3.61323,2.73818,1.20064e+06,0.844967,4.07184,181134,0.629487,0.171359,0.00206462,0,,,,,,,,,,,,,,,
1840,7.5,7.46843,0,3.64226,3.50469,2.62964,2.14206e+07,0.980484,18.3165,100106,0.80387,0.599291,0.0114978,6297.03,1.71992,0.035844,3401.71,1.51015e+10,1.556e+10,4.58445e+08,4.58445e+08,0.00342729,319,2.14206e+07,6.99459e+07,9.1057e-07,8.83741e-07,2.99949e-05,2.99949e-05
1947,7.5,7.46783,0,3.59205,3.87125,2.99623,6.22974e+07,0.980115,17.991,100164,0.668198,1.37145,0.0104773,17636.5,1.68763,0.0351859,3532.31,4.09782e+10,4.25838e+10,1.60559e+09,1.60559e+09,0.00119125,471,6.22974e+07,2.13084e+08,3.35568e-07,3.22916e-07,8.56443e-06,8.56443e-06
2363,7.5,7.32051,0,3.64256,3.87202,3.00566,1.88675e+06,0.777388,3.20348,180349,0.526217,0.249594,0.00191347,54.2528,1.91901,0.0383367,34777,3.44676e+07,2.27017e+08,1.35743e+09,1.92549e+08,0.0016559,10,698941,732726,0.000398954,6.05726e-05,1.01302e-05,7.14156e-05
2392,7.5,7.31978,0,3.693,3.89585,3.02953,864701,0.770391,3.14035,180913,0.525371,0.258434,0.00301119,0,,,,,,,,,,,,,,,
2418,7.5,7.31923,0,3.74488,3.90189,3.0356,605293,0.768777,3.12671,181134,0.572332,0.260937,0.00406929,0,,,,,,,,,,,,,,,
2455,7.5,7.31455,0,3.79541,3.90776,3.04176,429003,0.767331,3.11096,180668,0.620682,0.26333,0.00557497,0,,,,,,,,,,,,,,,
2493,7.5,7.3027,1.25182e-32,3.74516,3.9052,3.0399,600095,0.767595,3.11454,180878,0.570899,0.26251,0.00412681,0,,,,,,,,,,,,,,,
2537,7.5,7.30039,0,3.79561,3.92893,3.06377,420188,0.760454,3.05094,180795,0.612833,0.271675,0.00571131,4.38054,0.748676,0.0110753,95921.5,4.2719e+07,1.36959e+08,1.45212e+08,9.42398e+07,0.00169659,33,276381,393236,0.000321894,0.000100402,9.46962e-05,0.000145915
