model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
15677,80,77.1744,0.350979,4.66635,6.05873,4.16944,224.475,0.183768,0.776625,169269,0.969398,0.882058,9.24699,0.00904243,9.85715,0.073427,24824.7,16606.5,16977.1,5653.71,370.553,0.540074,250,30.4877,412.329,0.828048,0.809974,2.43221,37.1094
16592,80,76.7719,0.30099,4.64827,6.07321,4.18619,260.102,0.168674,0.760723,168780,0.963649,0.897982,8.02639,0.0145231,13.9158,0.0994363,17909.5,27820.7,28368.5,9095.56,547.77,0.578558,251,33.7699,480.63,0.494271,0.484727,1.51183,25.1036
17279,80,76.3651,0.250978,4.62629,6.08754,4.20283,305.356,0.154976,0.745188,167566,0.95619,0.913993,6.87787,0.0231533,19.2086,0.132023,13188.4,51090.2,51987.7,15202.5,897.563,0.590036,251,39.7069,581.116,0.269151,0.264504,0.904521,15.3204
17770,80,75.9649,0.200925,4.59877,6.10127,4.21884,390.55,0.140689,0.731045,167784,0.944837,0.930322,5.43494,0.0379524,25.0342,0.166328,10290.5,102647,104344,30008.6,1696.31,0.534087,259,51.0022,743.94,0.133963,0.131785,0.458235,8.10641
18091,80,75.5917,0.150847,4.564,6.115,4.23471,534.667,0.12816,0.718988,168413,0.927889,0.949021,4.0227,0.0618966,30.2581,0.196399,8638.06,244320,247963,67693.2,3643.41,0.425165,259,69.6546,1057.13,0.0562828,0.0554558,0.203137,3.77421
18273,80,75.2745,0.100901,4.51998,6.12863,4.25016,802.567,0.118753,0.710588,169816,0.901828,0.97191,2.73504,0.102198,33.6417,0.216037,7853.08,672590,681612,178264,9021.24,0.295863,277,101.505,1684.23,0.0204448,0.0201742,0.0771381,1.52429
18368,80,75.0416,0.0503945,4.46267,6.14259,4.26547,1323.71,0.114341,0.706618,170736,0.861889,1.00116,1.72382,0.171901,34.4804,0.221437,7700.43,2.15141e+06,2.17962e+06,537364,28204.4,0.181038,282,166.919,3042.42,0.00639161,0.0063089,0.0255897,0.487548
18487,80,74.9091,0.000999258,4.42059,6.16203,4.28568,1856.44,0.106028,0.69791,171379,0.817522,1.03592,1.27863,0.244607,35.3128,0.217571,7589.49,5.3391e+06,5.40862e+06,1.25716e+06,69518,0.123341,277,235.329,4606.07,0.00257552,0.00254242,0.0109382,0.197805
21060,80,72.6337,0,4.37015,6.32236,4.4594,1365.19,0.028031,0.555002,164646,0.510358,1.22858,2.61046,0.382843,81.7148,0.299423,3565.93,3.6592e+07,3.74295e+07,9.99346e+06,837499,0.0949411,346,254.396,3351.52,0.000375792,0.000367384,0.001376,0.0164191
21085,80,72.6271,0,4.31921,6.32497,4.46205,1805.03,0.0294228,0.558026,165554,0.446885,1.24293,2.07781,0.465203,74.9907,0.275829,3880.1,5.1363e+07,5.30752e+07,1.59271e+07,1.71215e+06,0.0737527,343,353.448,4331.81,0.000267721,0.000259085,0.00086337,0.00803142
21106,80,72.6231,0,4.26907,6.32742,4.46453,2282.42,0.0305443,0.56032,166063,0.386428,1.25522,1.7271,0.554282,70.5805,0.262677,4117.79,6.89791e+07,7.22392e+07,2.39043e+07,3.26014e+06,0.0601977,339,473.976,5406.48,0.00019935,0.000190353,0.000575252,0.00421791
21126,80,72.6201,0,4.21773,6.3294,4.46653,2821.58,0.0315704,0.56238,166534,0.328644,1.26569,1.4694,0.649963,66.8782,0.251138,4341.14,8.89956e+07,9.48905e+07,3.46697e+07,5.89494e+06,0.0504253,351,620.93,6520.91,0.000154513,0.000144914,0.000396628,0.00233268
21146,80,72.6178,0,4.16515,6.33098,4.46812,3395.15,0.0325488,0.564211,166620,0.275597,1.2745,1.28438,0.746639,63.7826,0.241465,4547.24,1.1127e+08,1.2143e+08,4.84384e+07,1.01593e+07,0.0432567,361,794.641,7698.24,0.000123582,0.000113242,0.000283886,0.00135354
21166,80,72.616,2.27102e-29,4.1128,6.3322,4.46934,3991.33,0.0333565,0.565764,166901,0.228782,1.28161,1.14216,0.843957,61.2758,0.233617,4729.31,1.34726e+08,1.51379e+08,6.54627e+07,1.6653e+07,0.037989,354,994.406,8911.1,0.000102066,9.0838e-05,0.000210058,0.000825738
21186,80,72.6147,0,4.06279,6.33308,4.47023,4550.16,0.0340647,0.567035,166869,0.190221,1.28711,1.04326,0.931982,59.313,0.227298,4882.24,1.57117e+08,1.82678e+08,8.47103e+07,2.55616e+07,0.0342074,366,1204.09,10009.8,8.75208e-05,7.52743e-05,0.00016233,0.000537954
21221,80,72.6055,1.63058e-26,4.01226,6.33278,4.46999,5239.22,0.0351752,0.569151,167356,0.157799,1.29026,0.938818,1.0359,57.1903,0.221629,5057.63,1.81387e+08,2.19252e+08,1.08894e+08,3.78651e+07,0.0310021,374,1450.14,11300,7.58102e-05,6.27177e-05,0.000126279,0.000363157
21281,80,72.5657,0,3.96201,6.33269,4.47014,5828.29,0.0358837,0.570445,167516,0.129573,1.29295,0.872238,1.12057,55.5711,0.216999,5201.17,2.02682e+08,2.56516e+08,1.35466e+08,5.38342e+07,0.0286517,363,1699.8,12376.2,6.78451e-05,5.36067e-05,0.000101509,0.000255432
21355,80,72.5197,0,4.01368,6.33801,4.47573,4615.85,0.0318738,0.56288,166927,0.14814,1.29384,1.09279,0.981863,61.738,0.218814,4701.11,1.64734e+08,2.01796e+08,1.02696e+08,3.70623e+07,0.0345134,275,1322.11,9707.1,8.3474e-05,6.8143e-05,0.0001339,0.000371024
21382,80,72.5167,0,4.0647,6.33988,4.47762,4492.58,0.0340675,0.557727,166600,0.193185,1.28781,1.05514,0.91384,58.9035,0.225907,4916.16,1.51216e+08,1.75428e+08,8.18206e+07,2.42117e+07,0.0341758,343,1164.54,9649.19,9.0936e-05,7.83854e-05,0.000168063,0.000567948
21437,80,72.5055,5.19277e-26,4.01338,6.34175,4.47956,6848.48,0.0401301,0.559643,167349,0.183703,1.29714,0.725414,1.16108,48.7866,0.209855,5898.38,2.43656e+08,2.88959e+08,1.38254e+08,4.5303e+07,0.0236219,364,1823.14,15365.5,5.64362e-05,4.75881e-05,9.94617e-05,0.000303533
21470,80,72.4841,1.03563e-25,3.96285,6.34093,4.47886,7954.25,0.0418595,0.562242,167316,0.154343,1.30039,0.645934,1.28319,46.3383,0.203017,6198.83,2.85029e+08,3.52812e+08,1.79713e+08,6.77832e+07,0.0208825,364,2235.48,17614.5,4.82441e-05,3.89753e-05,7.65166e-05,0.000202867
21504,80,72.4658,0,3.91266,6.34054,4.47858,9008.72,0.0428512,0.564035,167856,0.12706,1.3033,0.591531,1.40711,44.8192,0.198162,6402.29,3.22737e+08,4.19923e+08,2.28621e+08,9.71858e+07,0.0191667,367,2638.54,19558.6,4.26074e-05,3.27464e-05,6.01476e-05,0.000141492
21553,80,72.4408,8.59629e-26,3.86228,6.33984,4.47804,10313.2,0.04393,0.566029,168734,0.104437,1.30563,0.537458,1.55629,43.2523,0.193318,6626.75,3.65761e+08,5.0913e+08,2.98312e+08,1.43369e+08,0.0175741,376,3167.77,21801.3,3.75955e-05,2.70088e-05,4.6096e-05,9.59133e-05
21645,80,72.399,0,3.81216,6.3385,4.47694,12027.2,0.0455346,0.568678,168768,0.0873791,1.30752,0.483143,1.73852,41.3615,0.187459,6918.06,4.2451e+08,6.56286e+08,4.16826e+08,2.31777e+08,0.0157147,377,3974.54,24923.1,3.23926e-05,2.09527e-05,3.29897e-05,5.93286e-05
21846,80,72.3265,0,3.76216,6.33619,4.47507,14638.1,0.0475321,0.572026,169293,0.0734233,1.30808,0.42527,2.00878,39.1848,0.180894,7287.08,5.01892e+08,9.09532e+08,6.35907e+08,4.0764e+08,0.0138896,365,5284.44,29210.5,2.73983e-05,1.51187e-05,2.16242e-05,3.37332e-05
22379,80,72.1803,4.18681e-26,3.71215,6.33395,4.47371,18618.9,0.0490936,0.574328,169571,0.0616821,1.30682,0.37686,2.43895,37.3428,0.174505,7633.98,6.05596e+08,1.39925e+09,1.08255e+09,7.93649e+08,0.0122127,376,7792.48,35059.1,2.27065e-05,9.82743e-06,1.27024e-05,1.73263e-05
25355,80,71.2306,7.08073e-28,3.66214,6.35153,4.49704,34074.5,0.0450401,0.556248,167991,0.0512487,1.33096,0.366694,4.56406,38.3468,0.172132,7465.81,9.14594e+08,3.07228e+09,2.66395e+09,2.15769e+09,0.0103268,385,21168.7,51857,1.50351e-05,4.47582e-06,5.16187e-06,6.37302e-06
36441,80,66.7743,0,3.71222,6.39461,4.56818,9977.79,0.022112,0.478093,164370,0.0374036,1.35925,1.30822,2.32728,68.3793,0.229925,4287.31,3.34021e+08,1.38904e+09,1.23492e+09,1.05502e+09,0.027605,370,6097.48,14543.2,4.1168e-05,9.89964e-06,1.11352e-05,1.30339e-05
36624,80,66.4169,0,3.7623,6.39538,4.57128,7444.72,0.0226767,0.476094,164973,0.0467659,1.36338,1.31597,1.7084,67.2359,0.225957,4357.7,3.04573e+08,8.35673e+08,6.82391e+08,5.311e+08,0.0285298,262,3707.49,12223.7,4.51485e-05,1.6455e-05,2.01512e-05,2.58915e-05
36895,80,66.3143,0,3.81232,6.39527,4.57185,6258.22,0.0228793,0.475019,163558,0.0589515,1.36218,1.36862,1.44071,67.4363,0.228057,4343.85,2.81669e+08,5.8938e+08,4.39587e+08,3.07711e+08,0.0292185,252,2790.03,11025.9,4.88197e-05,2.33313e-05,3.12816e-05,4.4688e-05
37168,80,66.2789,0,3.86236,6.39508,4.57188,5714.45,0.0227699,0.474239,164722,0.0725709,1.35994,1.38939,1.31871,67.6073,0.229863,4333.35,2.65968e+08,4.64487e+08,3.22308e+08,1.98518e+08,0.0304123,257,2289.19,10318,5.17016e-05,2.96047e-05,4.26641e-05,6.92681e-05
37280,80,66.264,2.12586e-28,3.9124,6.3948,4.5717,5266.55,0.0228856,0.473714,164023,0.0910721,1.35776,1.42772,1.21826,67.761,0.231341,4323.01,2.52923e+08,3.91807e+08,2.53043e+08,1.38885e+08,0.0310846,251,1980.63,9805.95,5.43683e-05,3.50963e-05,5.43425e-05,9.90101e-05
37338,80,66.256,0,3.96254,6.39446,4.57142,4890.91,0.0230077,0.473178,163157,0.11458,1.35514,1.46761,1.13413,67.918,0.233276,4312.48,2.41005e+08,3.42124e+08,2.05838e+08,1.01119e+08,0.0316763,257,1758.95,9421.87,5.70569e-05,4.0193e-05,6.68049e-05,0.000135988
37378,80,66.2498,0,4.0136,6.39397,4.57096,4583.73,0.0229636,0.472575,163649,0.142724,1.35184,1.49569,1.06672,68.1652,0.236451,4297.03,2.26803e+08,2.98059e+08,1.68431e+08,7.12565e+07,0.0327714,249,1533.68,8956.02,6.06298e-05,4.61351e-05,8.16418e-05,0.000192979
37582,80,66.1958,0,4.06366,6.39461,4.57196,4216.59,0.0226831,0.470132,163992,0.175735,1.3486,1.55749,0.99222,68.945,0.246153,4249.65,2.10304e+08,2.58967e+08,1.35974e+08,4.86625e+07,0.0344051,363,1324.22,8398.1,6.53862e-05,5.30994e-05,0.00010113,0.000282579
955,100,99.8986,0.750992,4.75156,6.09311,4.09173,109.216,0.253809,0.850562,171065,0.987573,0.807766,18.6245,0.0008817,1.80594,0.0158376,123870,1718.23,1776.2,655.855,57.9604,0.341572,222,17.3742,197.766,8.00297,7.74182,20.9665,237.248
3956,100,99.4737,0.700999,4.74266,6.10964,4.11011,118.83,0.236803,0.833072,171139,0.98594,0.82536,17.1825,0.00126192,2.42976,0.0206069,94166.1,2378.58,2452.02,901.151,73.4408,0.379748,221,18.0975,215.335,5.78116,5.60801,15.2594,187.239
6819,100,99.0325,0.650993,4.73773,6.12569,4.12809,123.238,0.220425,0.815966,170881,0.984502,0.842575,16.5792,0.00167512,3.17672,0.0259901,73569.8,3120.11,3205.26,1136.93,85.154,0.425591,229,17.889,223.701,4.40721,4.29013,12.0949,161.484
9479,100,98.574,0.600994,4.73153,6.14101,4.14543,126.851,0.2055,0.799453,169900,0.982922,0.859161,16.1229,0.00224553,4.21638,0.0331683,56490.4,4090.85,4192.97,1426.05,102.114,0.482261,226,18.0415,233.528,3.3614,3.27954,9.64271,134.664
11943,100,98.0951,0.55098,4.72392,6.15575,4.16228,135.058,0.190165,0.783407,169504,0.980833,0.875217,15.2542,0.00316269,5.68529,0.0430345,42703.6,5555.1,5679.76,1909.3,124.662,0.54321,234,18.2777,246.873,2.47538,2.42105,7.20212,110.306
14160,100,97.5935,0.50098,4.71466,6.16997,4.17873,142.707,0.176134,0.767701,168415,0.978465,0.890775,14.4892,0.00449682,7.78285,0.0565445,31735,8046.35,8203.86,2546.29,157.513,0.615854,244,18.828,266.362,1.70897,1.67616,5.40039,87.3006
16116,100,97.0677,0.450973,4.70331,6.1839,4.19501,155.477,0.161544,0.752153,167813,0.975323,0.906067,13.3482,0.00669974,10.8316,0.0753842,23206.5,11836.3,12043.7,3629.59,207.363,0.688852,254,19.7394,292.382,1.16177,1.14176,3.78858,66.3135
17819,100,96.5172,0.400973,4.6895,6.19737,4.21094,169.02,0.148777,0.736991,166242,0.971588,0.920985,12.3566,0.0100304,15.1442,0.100691,16850.7,18612.2,18914.4,5202.06,302.167,0.765891,248,22.1847,326.055,0.738816,0.727013,2.64337,45.508
19233,100,95.9426,0.350977,4.67263,6.21045,4.22662,192.262,0.135127,0.722174,165516,0.966374,0.935641,10.9054,0.0155135,20.9212,0.133058,12393.3,31445.6,31918,8206.14,472.396,0.805613,253,25.878,374.663,0.437295,0.430823,1.67569,29.109
20354,100,95.349,0.300962,4.6516,6.2234,4.24226,229.023,0.121518,0.707768,165104,0.958969,0.950597,9.22755,0.0242741,27.9137,0.170946,9434.87,57649.6,58456.1,14355.8,806.516,0.782129,249,31.5286,453.439,0.238527,0.235236,0.957868,17.0499
21193,100,94.7489,0.25095,4.62534,6.23598,4.25758,292.218,0.108157,0.694731,165655,0.947887,0.966595,7.30521,0.0382373,34.9856,0.206892,7642.23,120599,122103,29011.1,1503.28,0.674597,258,39.9113,584.42,0.114022,0.112618,0.47399,9.14733
21755,100,94.1653,0.200981,4.59219,6.24837,4.27266,398.87,0.0972369,0.684184,166565,0.931247,0.985545,5.44132,0.0599889,40.7037,0.234566,6649.06,288794,291975,66667.9,3180.85,0.51748,260,53.7486,832.199,0.0476152,0.0470965,0.206261,4.32305
22100,100,93.6371,0.150885,4.54915,6.26076,4.28749,588.871,0.0901477,0.677232,167435,0.905771,1.00942,3.77944,0.0948981,43.9571,0.250057,6205.29,786849,794804,172683,7954.65,0.354177,271,78.3744,1305.21,0.017476,0.0173011,0.0796316,1.72867
22275,100,93.2208,0.100583,4.49259,6.27319,4.30186,974.693,0.0869034,0.674676,168842,0.865422,1.03944,2.36833,0.156685,44.0045,0.251216,6220.71,2.44947e+06,2.47431e+06,522762,24838.3,0.213368,280,127.797,2360.37,0.00561386,0.00555751,0.0263045,0.553621
22356,100,92.9711,0.0507121,4.41683,6.28579,4.31562,1862.42,0.0878641,0.676805,170580,0.800562,1.07629,1.31541,0.276803,40.6419,0.236329,6728.32,8.82001e+06,8.92272e+06,1.91176e+06,102704,0.111123,295,238.793,4919.88,0.00155907,0.00154112,0.00719284,0.13389
22542,100,91.8592,0.000989517,4.31485,6.30231,4.33737,3865.11,0.0868704,0.675896,171175,0.680464,1.13002,0.700606,0.513572,36.3741,0.209116,7525.94,3.76618e+07,3.83225e+07,8.77841e+06,660762,0.0504255,326,526.664,11032.9,0.000365118,0.000358823,0.00156646,0.0208108
22863,100,91.795,3.79137e-17,4.365,6.31381,4.34917,2533.23,0.0738004,0.659722,170143,0.709382,1.13334,1.05134,0.392644,43.0378,0.228619,6451.72,2.35675e+07,2.39086e+07,5.22388e+06,341091,0.0724738,329,346.573,7072.8,0.000583473,0.000575149,0.00263233,0.0403147
506,120,119.956,0.750995,4.76152,6.22369,4.14285,96.7333,0.207976,0.801914,169869,0.987096,0.856688,21.0882,0.0012809,3.14412,0.0249466,75519.6,2329.78,2387.82,811.921,58.0366,0.478581,227,13.7294,179.135,5.90226,5.7588,16.9364,236.936
4006,120,119.395,0.700997,4.75227,6.23848,4.15967,105.609,0.191908,0.785875,170009,0.98531,0.872714,19.3655,0.00188174,4.31656,0.0328351,56123.4,3271.81,3345.45,1137.92,73.6472,0.537141,238,14.2432,192.668,4.20287,4.11035,12.0844,186.714
7348,120,118.814,0.650995,4.74686,6.25287,4.17619,107.389,0.178131,0.770113,168691,0.983876,0.888362,19.1371,0.00250826,5.75485,0.0421222,42814.4,4341.18,4427.63,1406.82,86.4512,0.615355,236,14.1331,200.202,3.16757,3.10572,9.7745,159.061
10460,120,118.208,0.600992,4.74008,6.26665,4.19218,110.673,0.164842,0.754831,167387,0.982136,0.903401,18.6827,0.00344446,7.79235,0.0545691,32130.7,5937.21,6041.64,1791.61,104.427,0.706096,238,14.2255,210.454,2.31607,2.27604,7.67522,131.68
13329,120,117.575,0.550985,4.73172,6.27991,4.20777,116.152,0.151462,0.739934,166407,0.979961,0.917943,17.8408,0.00487389,10.6744,0.0714647,23831.4,8438.79,8574.19,2375.81,135.405,0.802101,240,15.0393,223.064,1.6295,1.60376,5.78792,101.555
15864,120,116.908,0.500981,4.72151,6.29271,4.22305,123.88,0.13859,0.725359,165325,0.977242,0.932074,16.8163,0.00707612,14.7511,0.0943534,17506.7,12477.1,12663.7,3274.99,186.544,0.902122,246,16.5078,240.928,1.1021,1.08586,4.19879,73.7143
18101,120,116.207,0.450994,4.70891,6.30525,4.23819,134.801,0.125966,0.710914,164226,0.973736,0.945928,15.5403,0.0105143,20.4379,0.124931,12820.7,19308.3,19579.3,4745.06,270.964,0.990474,236,18.5851,264.486,0.71218,0.702323,2.89796,50.7484
20012,120,115.469,0.40098,4.69339,6.31742,4.25314,153.703,0.112698,0.69676,163817,0.968768,0.959553,13.7632,0.0160687,27.8092,0.162541,9565.4,32805,33221.2,7637.14,416.174,1.02279,248,21.4444,304.589,0.419173,0.413922,1.80054,33.0414
21633,120,114.694,0.35098,4.67423,6.32922,4.26786,179.832,0.100391,0.683202,163328,0.962108,0.973311,11.8554,0.0241226,36.1771,0.202109,7454.89,60052.9,60738.9,13084.9,685.948,0.976641,246,25.5592,362.037,0.228981,0.226395,1.0509,20.0467
22906,120,113.892,0.300977,4.64998,6.34091,4.2826,230.442,0.0869601,0.670834,164849,0.951392,0.988681,9.30012,0.037243,44.2378,0.237742,6187.52,126301,127548,27489.2,1247.26,0.810294,253,31.8533,463.506,0.108875,0.10781,0.500233,11.025
23851,120,113.084,0.250982,4.61925,6.35238,4.29716,304.712,0.077889,0.660978,165249,0.936365,1.00737,7.15598,0.0556393,50.4773,0.263227,5476.56,294855,297415,60551.4,2559.79,0.621448,270,42.0473,645.977,0.0466365,0.0462351,0.227096,5.37192
24456,120,112.313,0.20097,4.57978,6.36374,4.31149,439.121,0.0714994,0.654432,166315,0.913067,1.03085,5.08304,0.0850962,53.9422,0.277592,5160.29,775897,782028,152429,6130.45,0.428513,273,59.7494,993.148,0.0177227,0.0175838,0.0902125,2.24306
24793,120,111.649,0.150804,4.52759,6.37522,4.32554,698.291,0.0687398,0.651794,167259,0.876455,1.06046,3.32548,0.134878,53.9259,0.27855,5177.19,2.29115e+06,2.30911e+06,433645,17953.4,0.266082,293,93.2229,1721.7,0.00600177,0.00595511,0.0317102,0.765929
24945,120,111.188,0.100792,4.45814,6.38671,4.33883,1256.89,0.0694646,0.653507,168486,0.818652,1.09629,1.94543,0.225616,50.0756,0.262997,5570.92,7.43599e+06,7.50483e+06,1.43011e+06,68834.3,0.145337,302,167.116,3390.54,0.00184925,0.00183229,0.00961534,0.199769
25029,120,110.677,0.050934,4.35619,6.39787,4.352,2792.22,0.0738502,0.659782,170138,0.716333,1.14083,0.95084,0.430657,42.8237,0.233425,6483.63,3.04597e+07,3.08847e+07,6.44896e+06,425050,0.064833,328,379.045,8104.01,0.000451449,0.000445236,0.00213228,0.0323515
25314,120,108.48,0.000982886,4.1221,6.41342,4.37625,10284.2,0.0772308,0.664465,171740,0.410492,1.21497,0.321422,1.18938,31.9935,0.172621,8646.72,2.59221e+08,2.72399e+08,8.4662e+07,1.31786e+07,0.0167305,348,1725.66,29111.9,5.30474e-05,5.0481e-05,0.000162422,0.00104343
25631,120,108.43,9.2973e-13,4.17266,6.42286,4.38589,7304.84,0.0678022,0.652397,170910,0.445739,1.21968,0.443836,0.96273,36.8318,0.186362,7587.63,1.82569e+08,1.9027e+08,5.5498e+07,7.70191e+06,0.0224538,329,1214.46,20829.9,7.53196e-05,7.22708e-05,0.000247774,0.0017854
25679,120,108.39,0,4.12063,6.41727,4.38046,9955.91,0.0743511,0.660863,171600,0.399426,1.22001,0.3361,1.18774,33.106,0.178216,8382.24,2.59225e+08,2.72926e+08,8.59118e+07,1.37006e+07,0.0172125,349,1695.33,27865.3,5.30465e-05,5.03836e-05,0.000160059,0.00100368
25691,120,108.389,2.0239e-26,4.07034,6.41904,4.38224,12056.3,0.0754507,0.662203,171485,0.342257,1.22747,0.288917,1.36849,31.4615,0.169704,8809.91,3.43734e+08,3.67558e+08,1.25284e+08,2.38243e+07,0.014177,345,2190.31,33366.7,4.00047e-05,3.74117e-05,0.000109759,0.000577183
25704,120,108.387,0,4.01734,6.42059,4.38379,14476.9,0.0761922,0.663239,172007,0.285898,1.23358,0.250624,1.57501,30.1308,0.162346,9191.6,4.42348e+08,4.8242e+08,1.79535e+08,4.00725e+07,0.0119789,346,2777.11,38972.1,3.10864e-05,2.85042e-05,7.65924e-05,0.000343153
25717,120,108.375,4.19177e-26,3.96454,6.42125,4.3845,16854.8,0.0771488,0.664441,172098,0.23727,1.2376,0.223171,1.76477,28.968,0.156553,9550.67,5.44512e+08,6.07656e+08,2.43557e+08,6.31434e+07,0.0103869,329,3424.51,44448.8,2.52538e-05,2.26296e-05,5.6459e-05,0.000217774
25730,120,108.362,0,3.91285,6.422,4.38531,18967.4,0.0777162,0.665106,171934,0.195565,1.24103,0.204931,1.92963,28.1288,0.151889,9829.55,6.43859e+08,7.37322e+08,3.14733e+08,9.34634e+07,0.00928099,337,4071.42,49295,2.13572e-05,1.86499e-05,4.3691e-05,0.000147127
25747,120,108.343,0,3.8613,6.42257,4.38595,21534.4,0.0783154,0.665872,172073,0.161066,1.24394,0.1872,2.1272,27.2947,0.147366,10123.4,7.54379e+08,8.97879e+08,4.15479e+08,1.43501e+08,0.00830179,338,4947.16,54368.2,1.82282e-05,1.5315e-05,3.30967e-05,9.58252e-05
25777,120,108.311,0,3.81073,6.42237,4.38588,25404.1,0.0793758,0.667281,172682,0.134329,1.24596,0.166204,2.41449,26.2316,0.14196,10521.5,9.20912e+08,1.16685e+09,5.9601e+08,2.45943e+08,0.00726894,346,6282.75,62263.5,1.49319e-05,1.17847e-05,2.30717e-05,5.59113e-05
25829,120,108.256,5.09007e-29,3.76067,6.42177,4.3855,29894,0.0805178,0.668692,172768,0.112286,1.24692,0.149582,2.73747,25.2423,0.136978,10920.3,1.10991e+09,1.54994e+09,8.85167e+08,4.40033e+08,0.00639929,355,8080.67,70564.2,1.23893e-05,8.87196e-06,1.55349e-05,3.12499e-05
25942,120,108.137,0,3.71044,6.42041,4.38461,36433.6,0.0816873,0.670135,172880,0.0941961,1.24584,0.13332,3.20485,24.2168,0.132108,11368.3,1.36363e+09,2.22937e+09,1.44647e+09,8.65746e+08,0.00556574,340,11274.2,81828.6,1.00841e-05,6.1681e-06,9.5066e-06,1.58834e-05
26326,120,107.602,1.22485e-25,3.66042,6.42148,4.38784,55985.3,0.0787475,0.665257,172352,0.0793148,1.24211,0.120095,4.80856,23.7214,0.125937,11642.8,1.94665e+09,4.22002e+09,3.21591e+09,2.27337e+09,0.00460684,378,25814.3,106176,7.06392e-06,3.25851e-06,4.27592e-06,6.04874e-06
31288,120,89.9384,0,3.71046,6.47,4.51424,15680,0.0367502,0.534365,167439,0.0553151,1.34138,0.509547,2.40681,44.3257,0.185363,6514.84,6.89745e+08,1.75524e+09,1.39307e+09,1.06549e+09,0.0131984,379,7145.87,28719.9,1.99363e-05,7.83427e-06,9.87103e-06,1.29058e-05
31380,120,89.5593,0,3.76074,6.46946,4.51553,12965.7,0.0368841,0.533275,168113,0.0678506,1.34258,0.530168,2.01049,44.7718,0.182573,6449.03,6.13708e+08,1.16607e+09,8.29829e+08,5.52362e+08,0.0141766,259,4938.41,25529.9,2.24064e-05,1.17926e-05,1.65709e-05,2.48949e-05
31471,120,89.4347,0,3.81081,6.46865,4.51533,11478.9,0.0370907,0.532896,166654,0.0850558,1.34085,0.556947,1.79388,45.1128,0.184488,6398.92,5.65207e+08,9.05389e+08,5.8338e+08,3.40182e+08,0.0146759,271,4038.12,23888,2.43291e-05,1.51879e-05,2.35712e-05,4.04225e-05
31526,120,89.3733,0,3.86191,6.46769,4.51466,10692.4,0.0370106,0.532747,167590,0.105404,1.33817,0.566371,1.68336,45.4509,0.186706,6351.84,5.24159e+08,7.5447e+08,4.536e+08,2.30311e+08,0.0153412,271,3466.89,22419.7,2.62344e-05,1.8226e-05,3.03153e-05,5.97061e-05
31554,120,89.3181,0,3.91222,6.46647,4.51371,9805.41,0.0370912,0.532595,167079,0.130931,1.33465,0.59162,1.56451,46.0595,0.190544,6267.38,4.81978e+08,6.42886e+08,3.58808e+08,1.60909e+08,0.0161504,288,3008.51,21213.7,2.85303e-05,2.13895e-05,3.83241e-05,8.54582e-05
31617,120,89.0955,0,3.96286,6.4656,4.51393,8731.81,0.0363546,0.530812,167181,0.158969,1.33075,0.638691,1.4351,47.4806,0.200889,6084.46,4.26514e+08,5.34943e+08,2.78419e+08,1.08429e+08,0.0176674,378,2509.27,19272.3,3.22404e-05,2.57055e-05,4.93896e-05,0.000126821
