model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
5259,24,22.6551,0,3.96805,5.29909,3.9421,85789.6,0.290698,2.07105,181729,0.477106,1.3936,0.0453073,5.24003,12.9883,0.135885,16372,3.12366e+08,3.23108e+08,8.93424e+07,1.07424e+07,0.0121052,382,8814.75,264484,4.4022e-05,4.25584e-05,0.000153913,0.00128007
5296,24,22.3986,0,3.91738,5.29963,3.94758,108841,0.292396,2.07761,182103,0.413415,1.41578,0.0374904,6.27725,12.2346,0.12796,17338.9,4.49828e+08,4.69825e+08,1.42192e+08,1.9997e+07,0.00943452,382,11790.6,328234,3.05694e-05,2.92683e-05,9.67072e-05,0.000687654
5334,24,22.159,0,3.8666,5.29926,3.95189,135871,0.294182,2.08388,182124,0.355989,1.43418,0.0316565,7.41533,11.5483,0.120621,18322.9,6.29105e+08,6.66448e+08,2.21564e+08,3.73431e+07,0.00748816,385,15914.3,398936,2.1858e-05,2.06332e-05,6.20633e-05,0.000368233
5376,24,21.9311,0,3.81573,5.29818,3.9553,168207,0.295808,2.08969,182198,0.305208,1.44952,0.0269078,8.68507,10.9004,0.113956,19367.3,8.62649e+08,9.33355e+08,3.43966e+08,7.07061e+07,0.0059944,378,21630.8,480555,1.59404e-05,1.47329e-05,3.99778e-05,0.000194481
5424,24,21.7282,0,3.76497,5.29658,3.95773,206194,0.296991,2.0946,182727,0.258823,1.46107,0.0231395,10.076,10.299,0.107736,20463.9,1.13972e+09,1.27099e+09,5.24788e+08,1.31272e+08,0.00490186,311,29088.6,563240,1.20652e-05,1.08191e-05,2.62029e-05,0.000104752
5479,24,21.5475,0,3.71475,5.29441,3.95919,246903,0.298233,2.09864,182493,0.218892,1.46882,0.0204904,11.5696,9.8584,0.102135,21340.6,1.47075e+09,1.71273e+09,7.86436e+08,2.41981e+08,0.00412516,307,39221.8,653893,9.34966e-06,8.02871e-06,1.74852e-05,5.68268e-05
5539,24,21.3931,0,3.6647,5.29137,3.95927,298056,0.298937,2.1018,183023,0.183035,1.47126,0.0182403,13.4678,9.49675,0.0977263,22131.1,1.84245e+09,2.28555e+09,1.17967e+09,4.43106e+08,0.00355882,359,55314.4,749159,7.46344e-06,6.01648e-06,1.16567e-05,3.10332e-05
5605,24,21.2611,0,3.61464,5.28629,3.95689,359577,0.299716,2.10405,182626,0.152949,1.46468,0.0166346,15.7386,9.18904,0.0941545,22846.8,2.27256e+09,3.06442e+09,1.76375e+09,7.91859e+08,0.00310306,383,83518.3,857400,6.05088e-06,4.4873e-06,7.79644e-06,1.73654e-05
5737,24,21.0634,0,3.56462,5.27293,3.94758,539803,0.299088,2.10246,183147,0.130122,1.43212,0.0143094,22.5993,8.79717,0.0889112,23885.9,3.25968e+09,4.89553e+09,3.24932e+09,1.63585e+09,0.00251126,404,188200,1.11397e+06,4.21851e-06,2.80889e-06,4.23196e-06,8.40601e-06
989,25,24.9905,0.714973,4.58033,4.87139,3.47179,620.19,0.489662,2.82639,178250,0.983943,0.643982,3.26871,0.0165918,4.09305,0.049269,37379.3,3304.37,3465.2,1196.23,160.835,1.28055,178,121.092,1189.85,4.16146,3.96831,11.4953,85.4975
1648,25,24.9247,0.664944,4.57032,4.89935,3.5009,671.037,0.471304,2.73868,177736,0.982161,0.667261,3.03075,0.0213,5.03106,0.0594772,31504.1,4480.58,4684.82,1583.52,204.239,1.30042,181,128.168,1287.5,3.06902,2.93522,8.6838,67.3279
2235,25,24.8573,0.614915,4.56516,4.92744,3.53017,692.582,0.452764,2.65173,177043,0.980645,0.691115,2.95054,0.0251331,5.95349,0.068994,27556.5,5668.04,5906.29,1919.97,238.25,1.32713,188,129.825,1349.04,2.42606,2.32819,7.16209,57.7166
2750,25,24.7883,0.564964,4.56004,4.95467,3.5586,717.831,0.433343,2.56852,176724,0.978979,0.714716,2.84726,0.0297023,7.02925,0.079702,24167.5,7239.64,7511.63,2344.51,271.991,1.34698,192,129.147,1409.66,1.8994,1.83063,5.86519,50.5568
3202,25,24.7178,0.514936,4.55421,4.98105,3.58622,752.958,0.413492,2.48881,176605,0.977051,0.738009,2.71725,0.0355044,8.29099,0.0923217,21207.5,9157.74,9479.99,2928.69,322.25,1.35442,192,132.073,1464.99,1.50157,1.45053,4.69527,42.6718
3601,25,24.6468,0.464966,4.54735,5.00661,3.61303,789.247,0.395098,2.41273,176021,0.974907,0.761014,2.60063,0.0426647,9.80305,0.106575,18498.8,11915.9,12298.1,3672.47,382.179,1.36095,204,134.323,1555.84,1.154,1.11814,3.74434,35.9805
3950,25,24.5757,0.414928,4.53921,5.03137,3.63904,839.152,0.377399,2.34038,175320,0.972378,0.783747,2.46927,0.0518937,11.5426,0.122837,16170.6,15996.1,16462.5,4735.92,466.377,1.34988,207,138.911,1661.71,0.859646,0.835293,2.90355,29.4847
4230,25,24.5057,0.364856,4.52957,5.05536,3.66428,898.518,0.359672,2.27174,174792,0.969453,0.806281,2.30412,0.0631847,13.4992,0.140808,14220.5,21985.7,22570.9,6209.7,585.119,1.31074,201,145.759,1810.8,0.62545,0.609236,2.21443,23.5012
1029,30,29.9835,0.714984,4.60649,5.06414,3.58544,461.374,0.415868,2.49008,175853,0.984114,0.737055,4.41922,0.0147993,5.61721,0.0623839,31175.3,3546.3,3671.24,1107.49,124.946,1.48137,194,82.2425,906.589,3.87756,3.7456,12.4164,110.055
2181,30,29.8613,0.664991,4.59594,5.08992,3.61299,504.705,0.396122,2.41144,175526,0.982177,0.760527,4.05941,0.0195824,7.02421,0.0762186,25773.4,4990.91,5149.75,1512.41,158.845,1.5113,202,86.4416,996.967,2.75521,2.67022,9.0921,86.5686
3206,30,29.7356,0.614951,4.59025,5.11573,3.64063,523.537,0.376143,2.33345,175086,0.980523,0.784295,3.90925,0.0236952,8.46482,0.0895558,22094.7,6402,6587.43,1875.13,185.437,1.54905,213,86.9183,1038.36,2.14792,2.08746,7.33337,74.1544
4116,30,29.6069,0.564968,4.58451,5.14071,3.6675,543.156,0.357352,2.25884,174323,0.978713,0.807669,3.79553,0.0286194,10.1515,0.104715,18978.6,8517.37,8735.56,2329.63,218.192,1.58633,212,87.9657,1084.76,1.61446,1.57414,5.90265,63.0223
4928,30,29.4756,0.514944,4.57795,5.16489,3.69361,569.78,0.337792,2.18739,173916,0.976606,0.830587,3.62625,0.0348848,12.1547,0.122021,16333.2,11025.8,11285.9,2961.13,260.133,1.60208,211,89.5632,1138.8,1.24717,1.21842,4.64384,52.8614
5652,30,29.3429,0.464947,4.57021,5.18836,3.71903,593.929,0.320922,2.11917,172750,0.974292,0.853194,3.49699,0.042251,14.4825,0.14161,14057.2,14852.3,15169.4,3738.23,317.135,1.61109,218,92.2382,1208.88,0.925851,0.906495,3.67847,43.3601
6269,30,29.2105,0.414987,4.56102,5.21108,3.74372,640.29,0.301921,2.05445,172471,0.971334,0.875513,3.25644,0.0522755,17.0863,0.16304,12248.4,20465.4,20859.4,5030.02,393.996,1.56429,223,95.6559,1298.52,0.671915,0.659223,2.73378,34.9013
6765,30,29.0796,0.364981,4.5501,5.23319,3.76778,696.243,0.284697,1.99341,171855,0.967845,0.897893,3.01424,0.0644819,19.8604,0.185038,10797.5,29837.1,30345.1,6904.94,508.022,1.4828,235,101.268,1447.53,0.460869,0.453153,1.99147,27.0677
7153,30,28.9525,0.314902,4.53707,5.25487,3.79137,781.135,0.266965,1.93651,171741,0.963386,0.920943,2.70628,0.0805384,22.658,0.20652,9698.92,46371.8,47059.7,10088.3,687.848,1.34583,226,110.237,1637.86,0.296537,0.292203,1.36306,19.9913
7452,30,28.8326,0.264966,4.52164,5.27597,3.81427,903.784,0.250044,1.88549,171962,0.957715,0.945238,2.36182,0.101491,25.2476,0.225521,8905.05,72935.4,73891.5,15632.6,956.177,1.16808,239,120.872,1928.42,0.188537,0.186097,0.879636,14.3812
7675,30,28.7219,0.214792,4.50324,5.29667,3.83664,1078.08,0.235298,1.84155,172235,0.950467,0.972014,2.00975,0.129009,27.4337,0.241217,8356.58,124384,125811,25593.8,1427.03,0.97068,251,138.222,2370.53,0.110553,0.109299,0.537278,9.63606
7823,30,28.6248,0.16483,4.48144,5.31693,3.85836,1330.23,0.223022,1.80639,172703,0.941166,1.00236,1.65647,0.165793,29.0315,0.252971,8023.44,226253,228477,44222.1,2223.56,0.770606,246,160.54,3045.78,0.060777,0.0601855,0.310953,6.18423
7919,30,28.5436,0.114678,4.45561,5.33696,3.87963,1737.44,0.212855,1.78091,173778,0.928534,1.03782,1.30453,0.220229,29.9117,0.259511,7889.23,428011,431765,83615,3753.09,0.580729,260,194.648,4100.35,0.0321276,0.0318483,0.164456,3.66391
7980,30,28.4806,0.0644658,4.42574,5.35685,3.90048,2331.81,0.206743,1.76505,174474,0.91237,1.07916,1.00795,0.294302,30.0147,0.260255,7923.2,853219,860057,162333,6837.49,0.422686,278,245.678,5805.63,0.0161166,0.0159885,0.0847086,2.01112
8105,30,28.2121,0.0149646,4.39722,5.37521,3.92295,3074.59,0.200539,1.74815,175154,0.892779,1.12556,0.795437,0.385519,30.0522,0.26179,7975.2,1.63242e+06,1.64513e+06,303943,12713.8,0.311851,287,315.74,8015.39,0.0084237,0.00835861,0.045242,1.08158
8231,30,28.0499,0.000986379,4.41635,5.38983,3.94008,2532.63,0.184681,1.69319,174436,0.895652,1.13406,0.960201,0.332949,32.1331,0.260887,7606.68,1.35639e+06,1.36631e+06,249114,9918.49,0.351251,288,265.287,6465.72,0.0101379,0.0100643,0.0551995,1.3864
8591,30,28.0343,0,4.36455,5.4555,4.00599,3993.35,0.161663,1.61792,174689,0.839788,1.26115,0.673346,0.534112,33.6151,0.267739,7476.63,4.88725e+06,4.92237e+06,855093,35119,0.194796,287,409.102,11281.6,0.00281365,0.00279357,0.0160813,0.391554
8616,30,28.0269,0,4.31252,5.45507,4.00568,6448.45,0.177157,1.67343,175785,0.804299,1.30352,0.441996,0.77001,29.4563,0.245386,8374.5,1.0036e+07,1.01202e+07,1.80805e+06,84256.4,0.125592,298,634.285,19079.6,0.00137017,0.00135877,0.00760543,0.163204
8641,30,28.0227,0,4.26229,5.45764,4.00831,10033.9,0.189723,1.71926,177077,0.762756,1.34739,0.299397,1.08042,26.1563,0.224815,9287.07,1.92918e+07,1.94876e+07,3.69106e+06,195798,0.0824958,293,959.181,30414.8,0.000712788,0.000705626,0.00372549,0.0702306
8670,30,28.0195,0,4.21207,5.46141,4.01213,15197.9,0.200958,1.75892,177875,0.714929,1.39063,0.210294,1.49019,23.4881,0.208717,10198.6,3.65521e+07,3.70033e+07,7.32377e+06,451250,0.0554996,298,1444.85,47651.4,0.000376203,0.000371615,0.00187758,0.0304731
8688,30,28.0168,6.04761e-29,4.15954,5.46829,4.01905,22590,0.209282,1.78859,178652,0.657008,1.43681,0.150512,2.02238,21.2221,0.192492,11170,6.7507e+07,6.85492e+07,1.45405e+07,1.04218e+06,0.037349,306,2140.53,71451.9,0.000203697,0.0002006,0.000945705,0.0131944
8704,30,28.0143,0,4.109,5.47688,4.02768,31884.5,0.214151,1.80646,179445,0.594383,1.48031,0.113181,2.6394,19.5022,0.178702,12080.2,1.16777e+08,1.19072e+08,2.70793e+07,2.29556e+06,0.026293,313,3098.46,101194,0.000117755,0.000115484,0.000507805,0.00599025
8720,30,28.0111,6.04446e-27,4.05806,5.48522,4.03607,43097.3,0.217628,1.81875,179797,0.528738,1.51945,0.0886812,3.3237,18.0886,0.166571,12966.7,1.87337e+08,1.92149e+08,4.76092e+07,4.81119e+06,0.0191756,320,4361.33,134796,7.34023e-05,7.15643e-05,0.00028883,0.00285813
8738,30,28.0006,0,4.00571,5.49062,4.04163,56329.1,0.221671,1.83211,179621,0.463592,1.55033,0.0715439,4.06638,16.8445,0.155775,13852.4,2.8425e+08,2.93821e+08,7.91628e+07,9.57131e+06,0.0144343,342,6012.28,176225,4.83764e-05,4.68006e-05,0.000173705,0.00143669
8756,30,27.9739,0,3.95483,5.48956,4.04099,72831.7,0.228043,1.85409,179917,0.405935,1.5666,0.0579683,4.91512,15.6181,0.145954,14817.9,4.08422e+08,4.26092e+08,1.24298e+08,1.76701e+07,0.0112332,364,8199.03,224304,3.36685e-05,3.22723e-05,0.000110629,0.000778205
8774,30,27.9422,0,3.90472,5.49198,4.0439,90720.3,0.230642,1.86379,180532,0.348809,1.58539,0.0487316,5.80705,14.7639,0.138109,15622.4,5.52717e+08,5.8433e+08,1.8816e+08,3.16132e+07,0.00907166,377,10889.3,270874,2.48789e-05,2.35329e-05,7.30813e-05,0.000434976
8809,30,27.7595,0,3.85463,5.4919,4.04667,110467,0.232924,1.87145,180481,0.298543,1.60209,0.0419899,6.76779,14.0888,0.132158,16322.5,7.39929e+08,7.96275e+08,2.80056e+08,5.63454e+07,0.00747224,408,14310.8,322625,1.85842e-05,1.72692e-05,4.91008e-05,0.000244048
8870,30,27.405,0,3.80451,5.48996,4.05031,133276,0.233732,1.87462,180813,0.252187,1.61826,0.036782,7.81421,13.469,0.126332,17055.6,9.48711e+08,1.05073e+09,4.1559e+08,1.02022e+08,0.0062598,387,18896.4,373551,1.44944e-05,1.30871e-05,3.30879e-05,0.000134785
8957,30,26.9956,0,3.75423,5.48737,4.05425,156224,0.233498,1.87405,181018,0.210399,1.63251,0.0330888,8.79263,12.9332,0.121125,17767.6,1.17592e+09,1.35749e+09,6.01752e+08,1.8157e+08,0.00536435,363,24535.3,421693,1.16938e-05,1.01297e-05,2.28516e-05,7.57339e-05
9063,30,26.6157,0,3.70394,5.48425,4.05729,181374,0.233213,1.8729,180850,0.174658,1.64295,0.0303396,9.90073,12.5484,0.116184,18319.3,1.44239e+09,1.7714e+09,8.7647e+08,3.29017e+08,0.00470247,323,32668.8,472875,9.5335e-06,7.76276e-06,1.56891e-05,4.17942e-05
9190,30,26.2401,0,3.6536,5.48021,4.05942,211598,0.232167,1.86943,180929,0.143337,1.6479,0.0282792,11.2957,12.2882,0.112532,18732.7,1.69221e+09,2.28056e+09,1.28344e+09,5.8835e+08,0.00423171,372,45882.5,521729,8.12604e-06,6.02965e-06,1.07142e-05,2.33721e-05
9374,30,25.7284,0,3.60349,5.47368,4.06145,251899,0.228672,1.85757,180947,0.11605,1.64499,0.0271792,13.3025,12.2114,0.110161,18936.2,1.9451e+09,2.98822e+09,1.91122e+09,1.04312e+09,0.00390674,388,71776.7,571519,7.06955e-06,4.60173e-06,7.19488e-06,1.31826e-05
9865,30,23.4441,0,3.65379,5.46373,4.09187,162863,0.209586,1.78934,180248,0.124751,1.69974,0.0383167,9.65284,14.0446,0.122756,16872,1.20752e+09,1.72534e+09,1.02522e+09,5.17811e+08,0.00547174,378,38531.4,389505,1.13877e-05,7.97004e-06,1.34128e-05,2.6556e-05
9905,30,23.2462,0,3.70425,5.46336,4.09519,137760,0.208822,1.78137,180113,0.151161,1.70515,0.0421077,8.34649,14.3706,0.128139,16505.2,9.96108e+08,1.27802e+09,6.75494e+08,2.81911e+08,0.00616515,368,26614.7,345465,1.38047e-05,1.07596e-05,2.03569e-05,4.87777e-05
10320,30,22.2316,0,3.65424,5.45248,4.10369,173229,0.209243,1.77435,180306,0.127685,1.73191,0.0378144,9.97804,13.6549,0.12375,17361.1,1.29215e+09,1.83775e+09,1.09036e+09,5.45607e+08,0.00525614,387,40186.3,415140,1.0642e-05,7.4825e-06,1.26114e-05,2.52031e-05
11354,30,19.8788,1.32698e-33,3.60418,5.42287,4.12266,205402,0.201479,1.73789,180154,0.102353,1.77172,0.0386683,11.6274,13.5515,0.124173,17665.3,1.45042e+09,2.39952e+09,1.60923e+09,9.49099e+08,0.00500105,399,61604.7,455456,9.48068e-06,5.73072e-06,8.54505e-06,1.44885e-05
11794,30,19.639,0,3.55413,5.3887,4.09376,463923,0.239055,1.87621,181313,0.100452,1.787,0.0247606,22.7553,11.1895,0.110986,20387.5,2.84504e+09,4.82182e+09,3.39509e+09,1.97678e+09,0.00315121,441,184884,947786,4.83332e-06,2.85183e-06,4.05025e-06,6.95626e-06
1131,40,39.9628,0.714999,4.64204,5.34716,3.74368,301.446,0.303965,2.05035,171431,0.984022,0.873696,6.87652,0.0155866,10.7893,0.101812,19340.1,4740.11,4831.09,1128.9,90.9739,2.05621,216,45.8056,610.932,2.90098,2.84636,12.1809,151.153
3526,40,39.6802,0.664993,4.63038,5.36854,3.76814,330.339,0.285134,1.98543,170919,0.981885,0.895048,6.28702,0.0211915,13.7482,0.125795,15588.3,7049.64,7168.23,1581.31,118.585,2.1019,228,48.5842,676.112,1.95059,1.91833,8.69596,115.959
5664,40,39.3898,0.614982,4.62362,5.38992,3.79272,342.619,0.267889,1.92101,169856,0.98003,0.916424,6.09861,0.0262645,16.825,0.148981,13044.9,9376.68,9519.54,2002.13,142.858,2.16748,231,49.5566,698.623,1.46651,1.4445,6.86817,96.2566
7555,40,39.0927,0.564974,4.61662,5.41066,3.81675,354.863,0.251295,1.85897,168731,0.977975,0.937278,5.91646,0.0320849,20.2942,0.174126,11060.1,12878.6,13051.8,2535.46,173.29,2.19936,225,50.7298,741.674,1.06774,1.05357,5.42346,79.3524
9234,40,38.79,0.514981,4.60858,5.43077,3.84023,374.387,0.233851,1.79956,168018,0.975466,0.95773,5.62885,0.039331,24.1295,0.200299,9518.87,18324.2,18537.9,3341.77,213.668,2.16108,235,52.2654,793.757,0.750428,0.741778,4.11488,64.3568
10729,40,38.4839,0.464975,4.59905,5.45041,3.86331,396.108,0.218048,1.7428,167011,0.972554,0.97815,5.32895,0.0475842,28.1611,0.226458,8324.37,26640.7,26913.2,4442.28,272.581,2.06719,236,54.8373,859.916,0.516165,0.510938,3.09548,50.4473
11975,40,38.1781,0.414991,4.58767,5.46956,3.88593,434.988,0.202286,1.68976,166308,0.968702,0.999069,4.92955,0.0584698,32.1457,0.25155,7439.53,41633,41995.2,6396.56,362.22,1.89411,239,58.8212,970.675,0.330291,0.327442,2.14975,37.9631
12991,40,37.876,0.364988,4.57405,5.48833,3.90814,493.131,0.185152,1.64123,166501,0.963679,1.02131,4.37066,0.0723238,35.8275,0.273729,6818.38,66169,66675.8,9865.88,506.733,1.63436,250,64.9166,1115.62,0.207816,0.206237,1.39379,27.1365
13766,40,37.5834,0.314978,4.55763,5.50689,3.93008,588.09,0.168272,1.59862,167475,0.956718,1.04632,3.71355,0.0919532,38.9874,0.292475,6395.54,113300,114071,16940.7,771.585,1.33266,243,75.5861,1347.11,0.121368,0.120547,0.811711,17.8217
14347,40,37.3082,0.264941,4.53787,5.52525,3.95162,719.88,0.155103,1.56375,168288,0.947755,1.07556,3.08639,0.117597,41.3773,0.306117,6121.56,203706,204942,30254.6,1236.13,1.04865,258,89.8512,1701.42,0.067504,0.0670969,0.454509,11.1243
14754,40,37.0596,0.214942,4.5141,5.54343,3.97271,925.902,0.144645,1.53802,169522,0.935612,1.11049,2.46195,0.154473,42.7815,0.314201,5993.93,382521,384661,58291.6,2140.27,0.788237,264,111.226,2241.17,0.0359484,0.0357483,0.2359,6.42489
15012,40,36.8466,0.164768,4.48523,5.56169,3.99348,1248.76,0.138006,1.52225,170684,0.919337,1.15294,1.89531,0.207972,43.0379,0.314591,6004.45,765016,769063,118605,4046.87,0.568668,280,143.606,3128.02,0.0179748,0.0178802,0.115939,3.39793
15164,40,36.6804,0.114796,4.45048,5.57989,4.01364,1774.52,0.134925,1.51734,171929,0.897578,1.20383,1.39727,0.287694,42.0458,0.308492,6168.1,1.63503e+06,1.64346e+06,253778,8425.19,0.392116,286,194.238,4668.98,0.00841023,0.00836712,0.0541851,1.63213
15248,40,36.5644,0.0647569,4.40884,5.59832,4.03344,2636.79,0.135655,1.5229,172736,0.868619,1.26461,0.995596,0.40549,39.8485,0.295267,6502.72,3.51864e+06,3.53836e+06,562239,19728.9,0.258559,293,278.572,7306.72,0.00390805,0.00388626,0.0244575,0.696996
15664,40,35.371,0.01495,4.34332,5.61036,4.05989,4788.6,0.139381,1.54058,174232,0.810637,1.35954,0.601325,0.669437,36.0689,0.274171,7153.18,1.03679e+07,1.04394e+07,1.74583e+06,71556.1,0.14085,321,485.118,14240.5,0.00132631,0.00131722,0.00787647,0.192171
15797,40,35.0467,0.000985986,4.35085,5.62257,4.0761,4387.83,0.128674,1.50201,173798,0.804095,1.37592,0.662446,0.636459,37.8898,0.27251,6894.12,1.05738e+07,1.06433e+07,1.75246e+06,69540.3,0.143706,324,449.898,12950.2,0.00130048,0.00129198,0.00784668,0.197741
